Source Table	Lab ID	Station Name	Station ID	Sample Date	Sample Time	Sample Medium Code	Sample Type	Parameter Code	Method	Dilution	Remark Code	Qualifier	Result	Concentration pM/L	Final Result	Result Units	RL Type	RL	MDL	Spike Recovery	High Spike Limit	Low Spike Limit	Blank Value	Delete Code	Parameter	Lab Code	Schedule	User Code	Project Account	Project Chief	Collector	Project	State	County	Geologic Unit	Analysis Status	Analysis Source	Hydrologic Event	Hydrologic Condition	Login Date	Analysis Date	Release Date	NWQL Proposal	Analyzing Laboratory	Element	Isotope	Molecular weight	NASC µg/g (Taylor_McClennan 1984)	NASC normalized concentration
index-14cfm	20110810027	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/14/2011	114000	WS	9	50586	PLM43	1			0.0011	6.921486433	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.29412E-06
index-14cfm	20110810027	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/14/2011	114000	WS	9	50587	PLM43	1			0.0005	2.959735755	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.000001
index-14cfm	20110810027	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/14/2011	114000	WS	9	62844	PLM43	1			0.0019	10.85919059	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	3.95833E-06
index-14cfm	20110810027	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/14/2011	114000	WS	9	82323	PLM43	1			0.0067	44.55972333	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.17544E-06
index-14cfm	20110810027	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/14/2011	114000	WS	9	82331	PLM43	1			0.0091	56	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.56897E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	1110	PLM43	1			0.0225	160.5766486	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	3.08219E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	1180	PLM43	1			0.0145	104.387891	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	4.53125E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	1194	PLM43	1			0.0066	38.14147018	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	2.12903E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50573	PLM43	1			0.006	35.87229463	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.76471E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50574	PLM43	1			0.0226	148.7233482	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.82258E-05
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50575	PLM43	1			0.0076	48.33068362	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.46154E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50577	PLM43	1			0.0018	10.9136945	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.73077E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50579	PLM43	1			0.0217	150.4437049	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	6.57576E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50582	PLM43	1			0.0037	26.25789511	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	4.68354E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50586	PLM43	1			0.0008	5.033808315	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	9.41176E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	50587	PLM43	1			0.001	5.91947151	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.000002
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	62844	PLM43	1			0.0019	10.85919059	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	3.95833E-06
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	82323	PLM43	1			0.0028	18.62197393	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	4.91228E-07
index-14cfm	20110810028	"Menominee River at Menominee Falls, WI"	4087030	3/14/2011	112800	WS	9	82331	PLM43	1			0.0085	52.30769231	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.46552E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	1110	PLM43	1			0.0174	124.1792749	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	2.38356E-07
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	1180	PLM43	1			0.0143	102.948058	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	4.46875E-07
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	1194	PLM43	1			0.0061	35.25196486	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.96774E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50573	PLM43	1			0.0058	34.67655148	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.70588E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50574	PLM43	1			0.0224	147.4072124	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.80645E-05
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50575	PLM43	1			0.0061	38.79173291	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.17308E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50577	PLM43	1			0.0015	9.09474542	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.44231E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50579	PLM43	1			0.015	103.9933444	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	4.54545E-07
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50582	PLM43	1			0.0027	19.1611667	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	3.41772E-07
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50586	PLM43	1			0.002	12.58452079	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	2.35294E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	50587	PLM43	1			0.0011	6.511418661	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000022
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	62844	PLM43	1			0.0022	12.57379963	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	4.58333E-06
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	82323	PLM43	1			0.0018	11.97126895	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	3.15789E-07
index-14cfm	20110810029	"Underwood Creek at Wauwatosa, WI"	4087088	3/14/2011	114800	WS	9	82331	PLM43	1			0.0069	42.46153846	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.18966E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	1110	PLM43	1			0.0476	339.708821	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	6.52055E-07
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	1180	PLM43	1			0.0233	167.7405421	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	7.28125E-07
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	1194	PLM43	1			0.0065	37.56356912	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	2.09677E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50573	PLM43	1			0.0099	59.18928614	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	2.91176E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50574	PLM43	1			0.0194	127.665175	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.56452E-05
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50575	PLM43	1			0.0094	59.77742448	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.80769E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50577	PLM43	1			0.0025	15.15790903	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	2.40385E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50579	PLM43	1			0.0276	191.3477537	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	8.36364E-07
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50582	PLM43	1			0.0063	44.70938897	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	7.97468E-07
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50586	PLM43	1			0.001	6.292260394	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.17647E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	50587	PLM43	1			0.0012	7.103365812	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000024
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	62844	PLM43	1			0.0025	14.28840867	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	5.20833E-06
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	82323	PLM43	1			0.0051	33.91859537	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	8.94737E-07
index-14cfm	20110810030	"Honey Creek at Wauwatosa, WI"	4087119	3/14/2011	154700	WS	9	82331	PLM43	1			0.0077	47.38461538	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110322	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.32759E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	1110	PLM43	1			0.0437	311.8755353	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	5.9863E-07
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	1180	PLM43	1			0.0255	183.5787049	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	7.96875E-07
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	1194	PLM43	1			0.004	23.11604253	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.29032E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50573	PLM43	1			0.0044	26.3063494	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.29412E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50574	PLM43	1			0.0245	161.2266386	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.97581E-05
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50575	PLM43	1			0.0079	50.23847377	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.51923E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50577	PLM43	1			0.0015	9.09474542	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.44231E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50579	PLM43	1			0.0273	189.2678869	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	8.27273E-07
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50582	PLM43	1			0.0055	39.03200625	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	6.96203E-07
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50586	PLM43	1			0.0012	7.550712473	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.41176E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	50587	PLM43	1			0.0007	4.143630057	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000014
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	62844	PLM43	1			0.0017	9.716117897	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	3.54167E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	82323	PLM43	1			0.0083	55.20085129	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.45614E-06
index-14cfm	20110830011	"Underwood Creek at Wauwatosa, WI"	4087088	3/17/2011	131500	WS	9	82331	PLM43	1			0.0088	54.15384615	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.51724E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	1110	PLM43	1			0.0494	352.5549529	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	6.76712E-07
